id;Latitude;Longitude;Continent;Country;Administrative Area 1;Administrative Area 2;Administrative Area 3;Locality;SubLocality;Description;Status;Url;Images;Size;Types;
6135758259748864;34.37055759600771;-83.83678802296876;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6135758259748864;http://lh3.googleusercontent.com/0_IFv3iV9WmOulRkXQACCDIw-YSD3hyvBljtgZdMeyYqoPinkQWW9bmB3JRScl0nOJzzh1hv6wu0hkTUlSUNwg0=s1000, http://lh3.googleusercontent.com/RRpSSBtTIyA5RUOOzJ_uQYDhu031qiiGOhRYfvKvTR5mjOAVh1yAb_84cGBvGUcPibO_rqtWBxiG8qOkGLYJvJc=s1000, ;SMALL;CONSTRUCTION, ;
6413901012926464;34.36601464639824;-83.83840413771927;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6413901012926464;http://lh3.googleusercontent.com/IpB5Muo3E9WZUQ55LXK7GifcCetZMA_zJYTfgj6i2Lh3XTc1CjZkngvsTWzLSXoH-kGnq1GrfVSPcommQB5PTw=s1000, http://lh3.googleusercontent.com/GvAonhrNlLaffnDldus6eQ9ycKGKLZLJoYTex9QvY7zCZ1jwUXEHyHn5128hMWtpw_M5AGhPvDjfsaBNEcpeCqn8=s1000, ;SMALL;CONSTRUCTION, ;
6726413973454848;34.36198672282916;-83.82129633807001;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6726413973454848;http://lh3.googleusercontent.com/49aSq9ozcCPEOQVLsERwhQOtyjy7MEAMmmOLoGiFoWhqtbHvEqYX4_Fyzf6f6vmAqMDSpJ0qYrbNB-oy4jpmYF0=s1000, http://lh3.googleusercontent.com/Z_n5S0fpNpwjtUAnChn77ebq_P-5EbbksUpAVJuWw0XHDBNVGsVzZV7hp5j4mEU0lR5Ep730dgZg0PYcesGfOpI=s1000, ;SMALL;CONSTRUCTION, ;
6398654952767488;34.36192318800312;-83.81962431602535;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6398654952767488;http://lh3.googleusercontent.com/OqaxMBPIVQXuu5brdukLSMuvqtdSlnhgb3r5dxmlTNxaKcKr6E_MtM-cUIut7f6nVZ2-sPGK6tjdKwDUA6jBlg=s1000, http://lh3.googleusercontent.com/eNVPfvzswb5fzMMP-zLVLEYN_-dOUDHcvXVMA8LyenJMIcIpogz17-rEc2rYYacPGjXl2yssD2SgWp9j2-7cwnXL=s1000, http://lh3.googleusercontent.com/3loRO9hIAtZZ3TFXgDRTP2zVZrxp1a9PGuPvy8McNQaZBkKNkWfaDxCml1NUDHuugp1OkpbH3R-_ssKk97kXIA=s1000, http://lh3.googleusercontent.com/GkjudjYB3oxv_o6XMmz8fWDdvNRxb1XpUkb6FRX-x-cpy9I1Oa3PmlMpbkXU2zEdbKQwN68Y63PhB7-CIP5hQIk=s1000, ;SMALL;CONSTRUCTION, ;
6463934831788032;34.36430067292821;-83.81912324585376;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6463934831788032;http://lh3.googleusercontent.com/0q1NLDeHVjZw-Yb5OKbKJOh_VV946H6s-YOG_0EWBgns-cNYiiKyaskC3TCbEe3AzdHoQymfJjnE52HtJqe_KA=s1000, http://lh3.googleusercontent.com/Uw9jv2m86im2yjwFRPG1OWHqGwoEYJcoxbr1H9kYlHqaxOtQNazeOpNXh5FHg2QaqP4AS8aTrE6cPsyeMxW4pvo=s1000, ;SMALL;CONSTRUCTION, ;
4980973624098816;34.36407867822271;-83.81717193879543;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4980973624098816;http://lh3.googleusercontent.com/FKIxkPkDhsQq9dvLbMvHEy5h3_FsRz9uzVGep0y4StQBR3uVet0BNfpJXFtstEs9WG9EDRuMoTnyTwtfaygc2-s=s1000, http://lh3.googleusercontent.com/qMl5K9UCDpSUyerGCTuBtVyFsP4pRkMBBogINb05Q8OQvzoDC88zDSWf-4hH-fYvWmGwlKC24dYIbEpSxIz0w4c=s1000, ;SMALL;AUTOMOTIVE, ;
4934460470460416;34.36499461069178;-83.812699103806;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4934460470460416;http://lh3.googleusercontent.com/d0HGQLv21VJ6Fa0wvZYqrw3dqP0NZf8GYCy8lmoFt6ugzzC48vGML9vMWBhUsf99MIn0kvFjG8G_rQxmCT-k5uiu=s1000, http://lh3.googleusercontent.com/iX3BhD3LXkEVA3ucDvovGhtWEX_nSbGUIx48MrT7W8flLmnvA2EqfWArQrT5wGl7bB6f-kQPgEeq4f8iUMLSSnA=s1000, http://lh3.googleusercontent.com/XLyCbiVfcc5QwKOpJWz14drh_kMO-tOEPprvF_j5NOFf33ghbxXbUD5HY8Asn8CbRBreIDXqQD0lCv0cFcd--bc=s1000, http://lh3.googleusercontent.com/sjdRbZDfOwVUkyhmKAb99O1d3FZeVXj9hF26ddEmruqw6nbYiUUBcA92DurCN8covI2zM5_xO4OQjEm0_D374g=s1000, http://lh3.googleusercontent.com/6JLky-DeqpkjKncxxjzFtE0CxykOmW5O9V5kdb5ZYmuT-j7pdRuIU0qDcdkyWrnTbuNIoFVzZPMiLzqUcIbSuj0=s1000, http://lh3.googleusercontent.com/KJaSKBPD7nAl2qpM316LS_7cZnZHexGydzkpxxDkhAm3G2EyooLmZvya6iPVbbieKmiOdfv7xyU7XcAof6ZLBrk=s1000, ;LARGE;CONSTRUCTION, ;
6156384437534720;34.36942738018406;-83.8118920103496;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6156384437534720;http://lh3.googleusercontent.com/JbPYInCtH_ESR4iIcw5LnGLUrvu2Qtbh_COe2TCq8vLTw2_8qCR0jGsoJoaM-56C4HOpVxH312WcH3O4hNOjl6gH=s1000, http://lh3.googleusercontent.com/nV3sJFCKnqTa9RMS1ZrgkLyKZhICdjhAK2leCuZocysyyCnXRTSzIfO_rwMpK8Vs_154Yhc57ty2WLFcU8LXwbA=s1000, http://lh3.googleusercontent.com/kpscpoIDZwuZG_vzNx1uosmL4mwFAg5BLVoz4CCmV4KGrq3h7554jL0cQARZ8VeXZrdboTsvOmPCUAjjKh3Rjw=s1000, http://lh3.googleusercontent.com/KJEZ9lBZA6Gu9JC1mYKNB-r3McobJZglKlRq1GGEbGw3b4PN9mQgdr-MA3yp2wb8svMH9PYTIq0acyLdRW148qM=s1000, http://lh3.googleusercontent.com/U0apn4lo3Pw5EEP6yZjWl2BAqFC34QKIFkcOep9MNHzmhHtR5DipHlbD5R3wazIyq_Oym-rXih0R_b_1dF6aqqw=s1000, http://lh3.googleusercontent.com/FY5hZZXUG84TwJVv2X92beHJLav4236DTStvEcYdrc2d98R411kQr0u7av02JEovSGLgPPdo8UNRulAppK_zKqw=s1000, ;SMALL;CONSTRUCTION, ;
5515231719587840;34.37347889881057;-83.80933444023486;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5515231719587840;http://lh3.googleusercontent.com/JaBjQ_gwJ7Z2oV5QrugXgYCd4Mp6Vt7ZlYaxyzITXadovDr9jKxVJ71dP2fp5cJfaUg5y0m92xpA61B7P5Y0OCU=s1000, http://lh3.googleusercontent.com/XUEqI5sP_5vB0970vuNMnl3tcyv8oxPl1osfxGIulNCR1VttEWWSeQvwjWerk97IJZfr95YbMk6gwEtEGSKqpRs=s1000, ;SMALL;CONSTRUCTION, ;
4952281766166528;34.37744902915729;-83.81674630575237;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4952281766166528;http://lh3.googleusercontent.com/4wdaFAISC4v4JULNX0kRm5mWLwBFOZN7ECHDFqFVH3QtR5PaVoDWn2GZ5J1xwh-orS4B7GMJe_RiC97NqMlN-To=s1000, http://lh3.googleusercontent.com/_EhplgwhBeHFzJ_t-ZhQ3QM1FwDYWQ2IOm6ZvqBJ_O1mRxBNHhdE4OKIy6oMBihUXmp9uOWRT3gEfMHHKyYvMC8=s1000, http://lh3.googleusercontent.com/KxgNp7pNh70cE5ysCxs3NQlnL9nRNlqjiGfKQkwQZvo0nkrZjPksWSBy2_C0qs1sknNoJY0pk1gqh5huX1qf3g=s1000, http://lh3.googleusercontent.com/s2XcdibH-0dofMhs2nNcPgio3gCAVATRsvqdKDLD5HVILMOHNO_xaoSQHc9Iguvbpy8lIfF8boAwxQtNRg5Obw=s1000, ;SMALL;CONSTRUCTION, ;
6444938996744192;34.38488398681803;-83.82251917392371;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6444938996744192;http://lh3.googleusercontent.com/K91L8tqvBbD5xrvk0eKfnT6RkeLdJrRORxWT0-xjfAHfBaCtA5mQLU7f9SpV5bGWtteyZpGcaeLE0z3uLWBZdB0_=s1000, http://lh3.googleusercontent.com/0rs1o5NDtctpso_G9VOX9LdcT4beTBtDL9lL_vw7wvgc_IePoqT6ABoLFotKbhj41JYjpByP3Gy_LKyFJkCUsA=s1000, ;SMALL;METAL, ;
6367488388366336;34.387137629123764;-83.81895745180903;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6367488388366336;http://lh3.googleusercontent.com/jqpXzdrns0r8TrCQxUlOHDChRi2r5-o2atrwPwzPSJdTuDAa9GoL-n7ua_fbyasmzbDAE6nc-kp9d_aZaWENWRg=s1000, http://lh3.googleusercontent.com/GJbpM3jehr7SX942L524ftsGtkrcqpScmvmIXtkMage3ZtQk3ZTgp5M3JrlQ3DCQVcc0I78B2jqGwwrZU2KSZY4=s1000, http://lh3.googleusercontent.com/d0uh7yk8ZGDyVNiyPRkZP_m88l2nipvPcchcsDFWBN83BEUbCi9vEvGZZZhCiqRrgH4d5VT7YEGpadTlZpqMOCA=s1000, http://lh3.googleusercontent.com/NmP2XJyj2Y4hjlbN3r_ow1OUnXAm96cvd1upz3sQ07iOfFOTq73EKKAATKFj8qSoE27t1L1zaztIXG339OOoaD4=s1000, ;SMALL;METAL, ;
6449541188419584;34.385784915680425;-83.8195301034337;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6449541188419584;http://lh3.googleusercontent.com/kKjxtLdbIepaUrvqPZedn9ll5dpCx00Iq2W_gYBhER-IQDHx5S4yGAn7W0gumxOZfpbaCz5mBHihKS_4OQ3Lhw=s1000, http://lh3.googleusercontent.com/njNqTDWnFyFEKMbGjrNkDdag0HqmGOEOFl4T8plbn-RjiA73NfzGYEBk22jbPeypiAwyRcQ8_cEiQ6MUvZZ78yo=s1000, ;SMALL;METAL, ;
6063327931269120;34.382991101624796;-83.81503346383927;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6063327931269120;http://lh3.googleusercontent.com/CH9rUYV0tNxhs4jhKtQ7xaVm5GVJ_rPchK7J_RS8a7l1oTKeqAOBUCqVVR1MBvEZ2WB_cTj2wtCXwfU1O83lUBI=s1000, http://lh3.googleusercontent.com/hzk0g1Kvn9YBUr3X2ywKW8XjGqrWtWmboq3WIbE5i4MuMkCd9BBmYGef80oZPqOt_LeXyDVfebnfoqFgSR1qg6vE=s1000, http://lh3.googleusercontent.com/FGDc0qSsrJ_AV_0fcrUl4OnRCRnOFPN5RN8uqDR1VUqf_Bc2crDsVcDbAa9BLnywGdU9_1riE7dG9SvChiGd6Q=s1000, http://lh3.googleusercontent.com/6TgE5eBmFA7VmMvDx-CbIoFwWsyINYaIAgqwjo1m_LQi5DYRF0BDcLsJoEQFM0QArPvZ81CLNOjfyZm7XTFh2ZE=s1000, http://lh3.googleusercontent.com/QNta-Ekvo6aEdnp2AKGehxQcF6dKmRC9fym2MG8ST04kbRh2ZRmzFHevcSMXaft-OvAj4KU9n9uwDfqsobjPBYk=s1000, http://lh3.googleusercontent.com/mw3jCYTPHQXPY6qwADe-Yro_AxpmoZXROREA5xsUiTVmxoCZ3nBU7n30ezSwGdC9Q12H8Mc8PpPiJhO-ptQSJlkq=s1000, ;SMALL;PLASTIC, AUTOMOTIVE, CONSTRUCTION, ;
6459839983124480;34.379374519953856;-83.82103339776752;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6459839983124480;http://lh3.googleusercontent.com/V7R-Wq7Y2UYkg6kyI1jA9NDqLvk3EaZFOur0XqlWYhdHx5Vr9D0yhkbC1RFiht8m9TH4o2PPi4CgK0zhf0K21A=s1000, http://lh3.googleusercontent.com/cLnRmFsbs28oAYbvrw9DaGC9LiQdmumcIt-p8SrpgrrFRUTgRqCbUTYdrIKYGojlFMBSd2DXtzwHVwZwrKfSCQ=s1000, ;SMALL;AUTOMOTIVE, ;
6082627903684608;34.37576548199577;-83.8235522434896;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6082627903684608;http://lh3.googleusercontent.com/1-W809br12c5YJeoeBZJQkUAvnQJ3wu7w0i4ax_tO4f-J4jW59_zG4yef0freV5eNx46B6VN8TY7yOgO4rgUpvM=s1000, http://lh3.googleusercontent.com/xspMt20GSq5Li5XBYyMOkAmsCt7qHsckQP-6RqPDAJ0bb4cudsYHFKGJ0fRdKGwhk6mDpxVxpnFKhJ052E-rGA=s1000, http://lh3.googleusercontent.com/DmnjuaRBTFR60fv-7iboWyfcE3PhubeZx0aX-Aj5maU4-lP1_b_KFXqx-uC1hSHVBd4sbtBLaeAUWeuaLLIo4A=s1000, http://lh3.googleusercontent.com/5SLNle-5T43DzuCQB5LroGeqT4BtXuUz-NxLsLKjxzeviMOBV1RdmkD9FzxYbhowzLejH9pN102Lixqhu2t1CA=s1000, ;SMALL;CONSTRUCTION, ;
4948348649865216;34.37097350604308;-83.82035303868709;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4948348649865216;http://lh3.googleusercontent.com/bhk2TKodvdBfmuCPT9ms7BhTUZnZ8YmFgvEWIblejLnmL3ab9u0z5YXuUV6Xj5e2zIh19Rkn15P8Rb44P3_a6i4=s1000, http://lh3.googleusercontent.com/PA4ou74fJWkSAFy_Y_NJbHc29wIODOSQXkk5_irUqL2jJBkXCscx4DPle6f_KVxd8xU1l5RlJlWeC6YZhjM2v18=s1000, ;SMALL;CONSTRUCTION, ;
4946780584148992;34.36763109642487;-83.8277218212223;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4946780584148992;http://lh3.googleusercontent.com/zhwbczFU6hG83HOkmQlm-1imVGWaACsX5nVyuSpLniDdxI6fBAM1aWnlpn1VXyd0hCNhUpD3pOWijKutD3wzIRg=s1000, http://lh3.googleusercontent.com/FQ90XjzMIopy8QdeLZ__lfKjLDgMPBgwwVwBOO0ZYbr28WUce2qyRy4MxttzgNEH9M6Wr1pQss5NWa15XQggGFFR=s1000, ;SMALL;PLASTIC, ;
6463069127442432;34.36764936897379;-83.82775953978657;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6463069127442432;http://lh3.googleusercontent.com/YBeo_OdwiNNKMw4sbIz5oZ5yb1seLRFVNBDo_hQ-RFsh12qqc9GuhuS_oYPD8z7n2sOnh9xfIWaQmyQcVW5zjQ=s1000, http://lh3.googleusercontent.com/BUh9ik6nbexolX9_ErCYfxQReZGuMx3Dg0QjpCR6-pANMlOrY-22O2d9sYlzGaMGIiOo57xYXJE1vYNFqaNjpBE=s1000, ;SMALL;CONSTRUCTION, ;
5008837358649344;34.3698923662625;-83.82950213745593;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5008837358649344;http://lh3.googleusercontent.com/pMeuH7En29I0nFJLL4-y3NyOpGNQfKIC_SgYbb1qMC5Rg3sOBT_coYSHv5Nrf1trvio1rYigYpdKSum8uHbJ5Fv0=s1000, http://lh3.googleusercontent.com/XjexBi_3Ztf9yQc1hCDNbQcb9iAsNLwgOi_nuZFF-meONwIcwdTLBAs6UDzrQQMRqh0vt0mLs7uOsa8HZlgb7iU=s1000, ;SMALL;CONSTRUCTION, ;
4962079257657344;34.36862049627525;-83.83284559481203;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4962079257657344;http://lh3.googleusercontent.com/kWBeIK_Q90YykriMRsdDLTsMILahEr8uDx0mRkO8xSsOlroZmsw4fqZDWqj2HCgMhBD2CQWIufXec9Pv9C9Efw=s1000, http://lh3.googleusercontent.com/SaKR0NcI7An2GLxBEU3m68y4jCJDqsV40maLuiSCiuTLZssUBqZdvfXTVhOpYzjRWqwrkr7x705WBTtvbIyC_w=s1000, ;SMALL;CONSTRUCTION, ;
6416212242202624;34.36730017888766;-83.83359904408812;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6416212242202624;http://lh3.googleusercontent.com/03jMJEJxJMPBOA-4xFBylTa3zRTvIRjCbnuNUpRXDMB6NgrAdj2na7NtIW-YPwCisL3Xnrurb5lkOxjGZfxR-g8=s1000, http://lh3.googleusercontent.com/UAaYsvzxIk8W7OI3v6R3nlSC7YYb3t4RAmJtUMK6kUaAhDzwLXfD7nmoJmwGNgRphjCHGPjkg0VuDkoNJ1AMs5s=s1000, http://lh3.googleusercontent.com/l_XW3fG1RnSgHHrL5T8QPqaNqkEbW1F_PcC0-RfioPp0bnbgGW2BZq5ew0rUO9sN35QtkpNyU5DKI6GXXFYKuQ=s1000, http://lh3.googleusercontent.com/cP1isj28xjykA0_Ivz7pNs-HP2TyBjjEklHisL0pC1IMHze7IVoK3b6FR7-D85ZCVq663wpj1RaimgavuOKn6_c=s1000, ;SMALL;CONSTRUCTION, AUTOMOTIVE, ;
6394625199702016;34.36043866913241;-83.83389534436523;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6394625199702016;http://lh3.googleusercontent.com/kLXZHqFBXBG7txqTDbb0sBAsojlcT94EacAEsBkhsavZhQLhIErDJNXZ6OTXPoepU6H8dDQveLz4Aq8RFuGztX4=s1000, http://lh3.googleusercontent.com/xvJzRe_NGUCd9evHd_Ph7l9ua3xVMEBTwmJ5ibgNH1BkfdDhJxjf0HCV-qD1BXNgMuSGerH-ouhB5OmJ9dL5mJs=s1000, ;SMALL;CONSTRUCTION, ;
6450620701605888;34.36210478193533;-83.83641880013406;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6450620701605888;http://lh3.googleusercontent.com/Gc0HN1QJCyPrOHsIMgLKiyrvq6R8QXMynPmLiQAmZrKSbbkXnnBwaNF6NTWjI-_U50QPw5ZVRK147wHmSdF3xw=s1000, http://lh3.googleusercontent.com/RvlDnzn3I8qoNQT2NlURUN4MCosrHbJyBHXsRK2sgQd567INsJbzRUR9If7Dc0FfmUll9_TnUEHIuT-YQ0UihQ=s1000, ;SMALL;CONSTRUCTION, ;
4976897163264000;34.34169493153164;-83.84856744677187;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4976897163264000;http://lh3.googleusercontent.com/N4Hkb6FBgsRDavQl_Ot66npR0XDbuM9NjH0zlwozBeHb-4w_SsFKrQynecZUH-vAbvZ-4EtSnmoX3YhsdysmyDMh=s1000, http://lh3.googleusercontent.com/Q-Ht4V8QdLJadqvKhZWBnSx2ed_wX4pLwQmdYz6qGqO3mbUmvH1d6AtQlSStEpmyIqc3dpsWgPoDha31yHl2W9oO=s1000, ;SMALL;CONSTRUCTION, ;
4935900760899584;34.318356360340786;-83.85497071788073;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4935900760899584;http://lh3.googleusercontent.com/UjiiAv3QzamErf_4Aoa0-RzpNYZOi8ND_iXRgSazasG64X0j723pw4qA3kbVPw3b2v3uujg8KIfArSzQ9H6dwg=s1000, http://lh3.googleusercontent.com/FRZzq0lJvXjSzc4Pjo1EWEUxgD83jP-kOLP1813PVNrwCBA4JDaXUcKMlsb8gJ-SJxQ-tYah6sMiehZkOpCmggM=s1000, http://lh3.googleusercontent.com/eaO2LAcUcQJ3lW9xROZqZ-CIcY2NpNr-CJBbfFIv_uVoelWuJwgXx4r95bagoL-ED5alepNKKAbGxwvu8SNYUoah=s1000, http://lh3.googleusercontent.com/ZZgXBNqukS1yul43L04oXxUSOaEtu16_IiPKGIQZVF6PQetigct62UFFQnRiwD6J1CyLWOKgmyUYxZtnz0ltBh4=s1000, http://lh3.googleusercontent.com/sZzv56davcFa2N3jpztjr2BKueyjMLYDuHzuNGIvq8xl0OrjRsGqdTY-mQPcr25skM3peZHWv8dAcCcVK11dfvY=s1000, http://lh3.googleusercontent.com/tJtsPinUn3V4FXT0ZTIsQFRRvaHhegejP_pBs3EUOz1kIu9KvYlwBPPh6SSSUCodaFjKSyFDUC9guL7aMelxng=s1000, ;SMALL;CONSTRUCTION, ;
5953069275676672;34.168942775609125;-84.02231642052905;North America;United States;Georgia;Hall County;;Buford;;;CLEANED;http://www.trashout.me/illegal-dump/5953069275676672;http://lh3.googleusercontent.com/Wd8IRQO0oG_JGcs_ZVV8jO0mEFWxFjfWMvgu-r39zyAq3mEy1QUDDp67wPOZgUO2rd4MK_6DFUdZ_-4U9s9sAFK2=s1000, http://lh3.googleusercontent.com/4Qg0ZxjUMmIj6ovH9MdEweeE5wItq-J6m6LItu3DKiyDOZ2YQyNsge9y_PegFIt04igjFM8DCv750S7U7vys9n8=s1000, ;MEDIUM;AUTOMOTIVE, ;
4827169368834048;34.35304817746799;-83.99820311002806;North America;United States;Georgia;Dawson County;;Dawsonville;;;CLEANED;http://www.trashout.me/illegal-dump/4827169368834048;http://lh3.googleusercontent.com/EDJI8MS1O5Rsk3270KjpEHXvWwKmVrR_GB1qncpjcvbX_scxTyWfYDGAy8qwfzHEtwGXVnSUe_UdvXFGkokEK7AF=s1000, http://lh3.googleusercontent.com/TP-Af76HwECFo5XrhZK0xdR9eg_AaltmckRD3ZjXj_ulD3mPuSc_NBFEX19ppKARdHA2zdU4-FEv9x9HnS9z8AX6=s1000, ;LARGE;CONSTRUCTION, ;
6234544252387328;34.352827146681356;-83.99619765587524;North America;United States;Georgia;Dawson County;;Dawsonville;;;CLEANED;http://www.trashout.me/illegal-dump/6234544252387328;http://lh3.googleusercontent.com/223NQ9VLcCbnyB9E1kPSfQyVhpKvkQ7qjdm3C7PSkKxmI4SQ2TWpAklAK3KQbOhaGP978LYgVoKidajbGZLJRBU=s1000, http://lh3.googleusercontent.com/KgieE4U9Q9R9EGaqpa9-HIwvwJJ0ndPMa1JrwuWjTKiPSH7k5GnF-qzf7nsn3-tYSGszkBFMEdK3CqLX0Fz7JAM=s1000, ;MEDIUM;PLASTIC, ;
6675522369093632;34.353095367582846;-83.99646478712931;North America;United States;Georgia;Dawson County;;Dawsonville;;;CLEANED;http://www.trashout.me/illegal-dump/6675522369093632;http://lh3.googleusercontent.com/_hUFV-uBCorMvrTjwNR4aJ17oGJVW9AUbNZW9JbV8asn9uyrl1ARLlN0dphT1l50deV_OwnNW_epZzoB2KD4Abs=s1000, http://lh3.googleusercontent.com/C0chmaiH9sZfcXR8ZSPh785bGe7bToRzuol_FTjbBkHFf3-w2Rr_Sg9orGPRnLCktF_BPoa0iR2A_oDC-JtNGhw=s1000, http://lh3.googleusercontent.com/bLeAxMOekJmZUwE5R8ee1EnKxZO3BriVN77P4mARXiFYImv9_HFMIDZrM2THP6AdKFetohHY9sxPVgeY83ADQRI=s1000, http://lh3.googleusercontent.com/bGajw8-3VMe5ZjIlPEtLS181n8AGWyFJyVdCyMGB2iIcDBvxxSxTNCcgkh7hkxPpuZP65DRYuRvdkXCv81j_CQU=s1000, http://lh3.googleusercontent.com/vV7LxUHFRHr6c30sBAfpNst8oIAbtRhEA-V14Hcj_THOsDYoKI0FBic8jaUDoaWq4zlbKdsp8MaTGJXD5WGvI3c=s1000, http://lh3.googleusercontent.com/BZQaHL2oAKM9iD06eabwRTFoysos0gIcTFL8mWmmdCOz3np4kO56YvmMpvJHJxNreR9oC8Pv1U06g_ZdcIBmrg=s1000, ;LARGE;CONSTRUCTION, ;
5549622462251008;34.354178141834545;-83.9967800305076;North America;United States;Georgia;Dawson County;;Dawsonville;;;CLEANED;http://www.trashout.me/illegal-dump/5549622462251008;http://lh3.googleusercontent.com/6w85dTQzuAPjBjoSWNmOSzr9BmFKEt-x8zKHKHvgLiLV2BP-WKBprTAfL7lW05D64grG5yotUbRmWxtL82TDb3s=s1000, http://lh3.googleusercontent.com/kdr7tX5fYkkBpSwLkCMxy1mPSGjec7s_yaNpOHKImj6kxDxbjo9zPvtE_YEEQWMCr428WazEM2I1UacWJWlLww=s1000, ;MEDIUM;PLASTIC, ;
6264677742936064;34.355258485334325;-83.99592951879278;North America;United States;Georgia;Dawson County;;Dawsonville;;;CLEANED;http://www.trashout.me/illegal-dump/6264677742936064;http://lh3.googleusercontent.com/s0Ppx3wEfBLzoBkFLLS7aCS9Me6spivXq0hIRLevBCWs1Z-fRO2yBjl1WjegLK5OpQ8Fg0zxlyHDcX3xU3-vyts=s1000, http://lh3.googleusercontent.com/Wm6FeFr5EJ-8UX16rKlRZQgJveawgDqapKypLrbEYzeQzEZ8pMdS9gBctdj269CPis5dpMRM143Hz1Jul-pxyOU=s1000, ;MEDIUM;PLASTIC, ;
6647115186962432;34.35528086501579;-83.99063735276832;North America;United States;Georgia;Dawson County;;Dawsonville;;;CLEANED;http://www.trashout.me/illegal-dump/6647115186962432;http://lh3.googleusercontent.com/rHZIaQBVC_9uAkyKxiIpeU080_kzEfJTi_bjN0yE66ixznrRYr9F79YoBuC6l9jtMStE2XkGED6T--mwstyAAw=s1000, http://lh3.googleusercontent.com/TUEBacatWZepHiLCrcQYNzZvgbCPxoab1i0kSUkdaUiYj8i0opFaQzgRA8ldRuLhJV8rIgwm8UVfeq0ES_Xqlw=s1000, http://lh3.googleusercontent.com/UD6kswD69FINPDrg5Aa_B_WqI4DZvRzSUui09-VkXYV6qcUMbWDZf-b6vTPVccByy_wBh4Bmkhe_vlcGtjSpj_M=s1000, http://lh3.googleusercontent.com/WGixOT6yjxZcyleUAL7dhrGWE3grsZI2EBxXrfZz3UdeuhNTZ_Mlp1QgN0tc0AwcytxCJNFlzkg_U5KYjeJTqgc=s1000, ;MEDIUM;PLASTIC, ;
6104001405779968;34.30632170758611;-83.9513403084911;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6104001405779968;http://lh3.googleusercontent.com/YeCkySl2V3L1HcZdf_rNDR-ds8D42QQuDQAq3QgS8Ur_QOeuJ0VecxsCkhmAx2WqrEzTNcFDPYWHrvOCGQy-KQ=s1000, http://lh3.googleusercontent.com/RP1Bo-I1oKrXTp0YVu-MecpkCN4D6UJhdD7TIRh-sqRocbjJNLtJa9nMK5EGYnq2yl1OOJA9enwfnA47eqvIzA4=s1000, ;LARGE;CONSTRUCTION, ;
